codigo,placa,linha,data,hora,latitude,longitude,velocidade,sentido,trajeto,direcao,ignicao,hodometro,id_migracao_trajeto,datahora
901058,,51,2025-02-17,07:14:41,-22.992026,-43.420841,59.8,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],46,True,213147.8,,2025-02-17 07:14:41-03:00
902105,,40,2025-02-17,07:14:36,-22.94476,-43.372133,53.3,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],355,True,95298.9,,2025-02-17 07:14:36-03:00
901071,,52,2025-02-17,07:14:41,-22.973243,-43.385823,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],90,True,204302.4,,2025-02-17 07:14:41-03:00
903027,,38,2025-01-30,01:54:46,-22.876951,-43.330188,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,177751.5,,2025-01-30 01:54:46-03:00
901066,,51,2025-02-17,07:12:49,-22.932918,-43.395467,59.1,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],11,True,194005.2,,2025-02-17 07:12:49-03:00
903026,,42,2025-02-17,07:14:46,-22.840683,-43.297526,36.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],229,True,213290.8,,2025-02-17 07:14:46-03:00
903029,,42,2025-02-17,07:14:44,-22.815311,-43.242124,58.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],305,True,145810.5,,2025-02-17 07:14:44-03:00
902116,,41,2025-02-17,07:14:41,-23.008531,-43.440146,14.6,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],85,True,102593.6,,2025-02-17 07:14:41-03:00
902115,,0,2024-08-31,04:33:01,-22.876017,-43.329414,0.0,,,,False,54751.3,,2024-08-31 04:33:01-03:00
903028,,42,2025-02-17,07:14:44,-22.854761,-43.254823,22.1,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],216,True,211865.3,,2025-02-17 07:14:44-03:00
901061,,51,2025-02-17,07:14:40,-22.876362,-43.404961,20.9,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],149,True,234622.1,,2025-02-17 07:14:40-03:00
903030,,42,2025-02-17,07:14:53,-22.811885,-43.247554,54.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],306,True,0.0,,2025-02-17 07:14:53-03:00
903057,,17,2023-06-26,04:59:59,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],,True,12199.8,,2023-06-26 04:59:59-03:00
901051,,35,2025-02-17,07:14:44,-22.904938,-43.3572,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],207,True,151089.9,,2025-02-17 07:14:44-03:00
901064,,52,2025-02-17,07:14:47,-22.876106,-43.405158,23.9,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],143,True,222617.7,,2025-02-17 07:14:47-03:00
902107,,41,2025-02-17,07:14:38,-22.896221,-43.35098,42.4,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],222,True,104084.9,,2025-02-17 07:14:38-03:00
901049,,50,2025-02-17,07:14:44,-23.000182,-43.346501,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],88,True,97656.3,,2025-02-17 07:14:44-03:00
901073,,53,2025-02-17,07:14:40,-22.940116,-43.394826,52.7,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],173,True,25539.7,,2025-02-17 07:14:40-03:00
901048,,51,2025-02-17,07:10:58,-22.966783,-43.397087,15.4,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],210,True,170131.2,,2025-02-17 07:10:58-03:00
901065,,53,2025-02-17,07:14:24,-22.970614,-43.400601,14.2,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],225,True,199295.3,,2025-02-17 07:14:24-03:00
903031,,38,2025-02-17,07:14:54,-22.8766,-43.329522,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,True,156250.7,,2025-02-17 07:14:54-03:00
902092,,40,2025-02-17,07:14:40,-22.952937,-43.375145,54.5,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],208,True,96020.9,,2025-02-17 07:14:40-03:00
903032,,42,2025-02-17,07:14:37,-22.877493,-43.336355,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],237,True,137028.0,,2025-02-17 07:14:37-03:00
901075,,53,2025-02-17,07:14:43,-22.886324,-43.400822,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],172,True,226712.6,,2025-02-17 07:14:43-03:00
903055,,17,2025-02-17,07:14:38,-22.901691,-43.554903,0.3,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],256,True,62925.3,,2025-02-17 07:14:38-03:00
902112,,40,2025-02-17,07:14:51,-22.888639,-43.346156,4.6,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],213,True,96203.2,,2025-02-17 07:14:51-03:00
903037,,17,2025-02-17,07:14:39,-22.91734,-43.684364,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],168,True,79731.0,,2025-02-17 07:14:39-03:00
903002,,42,2025-02-17,07:14:27,-22.86951,-43.335202,32.2,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],18,True,25530.3,,2025-02-17 07:14:27-03:00
901080,,53,2025-02-17,07:14:52,-22.884396,-43.399934,20.6,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],185,True,201842.2,,2025-02-17 07:14:52-03:00
902110,,35,2025-02-17,07:14:50,-22.879023,-43.336308,18.3,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],38,True,95075.4,,2025-02-17 07:14:50-03:00
902114,,40,2025-02-17,06:57:31,-23.000667,-43.368808,35.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],135,True,83435.5,,2025-02-17 06:57:31-03:00
902078,,40,2025-02-17,07:14:45,-22.915216,-43.361211,0.2,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],140,True,97976.8,,2025-02-17 07:14:45-03:00
902111,,40,2025-02-17,07:14:41,-22.89471,-43.349657,16.9,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],213,True,98653.7,,2025-02-17 07:14:41-03:00
902025,,43,2025-02-17,07:14:38,-22.849243,-43.307492,48.3,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],232,True,90036.6,,2025-02-17 07:14:38-03:00
903054,,17,2025-02-17,06:57:03,-22.903361,-43.556546,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],5,True,135864.9,,2025-02-17 06:57:03-03:00
903021,,38,2024-12-04,12:04:51,-22.876103,-43.329665,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,156790.4,,2024-12-04 12:04:51-03:00
903056,,17,2025-02-17,07:13:52,-23.011283,-43.533015,47.1,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],103,True,140194.5,,2025-02-17 07:13:52-03:00
903000,,42,2025-02-17,07:14:44,-22.876925,-43.329679,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],243,True,160668.6,,2025-02-17 07:14:44-03:00
903058,,17,2025-02-17,07:14:26,-22.901094,-43.553167,0.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],77,True,70849.6,,2025-02-17 07:14:26-03:00
901072,,53,2025-02-17,07:14:51,-22.973296,-43.379893,16.6,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],87,True,177049.7,,2025-02-17 07:14:51-03:00
902045,,41,2025-02-17,07:14:52,-22.877448,-43.336989,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,True,113425.6,,2025-02-17 07:14:52-03:00
903008,,42,2025-02-17,07:14:42,-22.841857,-43.275702,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],82,True,156064.1,,2025-02-17 07:14:42-03:00
903007,,42,2025-02-15,09:52:46,-22.876227,-43.329523,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],63,False,187800.7,,2025-02-15 09:52:46-03:00
903004,,38,2025-02-16,02:01:27,-22.803963,-43.341144,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,144552.8,,2025-02-16 02:01:27-03:00
903006,,38,2025-02-17,07:14:48,-22.876919,-43.330414,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,True,163332.6,,2025-02-17 07:14:48-03:00
901046,,42,2025-02-17,07:14:34,-22.837907,-43.285338,23.4,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],261,True,2892.3,,2025-02-17 07:14:34-03:00
903005,,42,2025-02-17,07:14:36,-22.85377,-43.321683,40.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],240,True,149433.4,,2025-02-17 07:14:36-03:00
903022,,42,2025-02-17,07:09:25,-22.826633,-43.233295,59.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],218,True,211062.1,,2025-02-17 07:09:25-03:00
903035,,17,2025-02-17,07:14:32,-22.914949,-43.605467,28.7,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],250,True,11569.0,,2025-02-17 07:14:32-03:00
901059,,51,2025-02-17,07:14:53,-22.989091,-43.417125,0.0,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],233,True,222001.5,,2025-02-17 07:14:53-03:00
903003,,42,2025-02-17,07:14:39,-22.839728,-43.239496,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],142,True,144014.0,,2025-02-17 07:14:39-03:00
901019,,22,2025-02-17,07:06:21,-23.000148,-43.366885,20.8,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],231,True,164025.7,,2025-02-17 07:06:21-03:00
901020,,22,2025-02-17,07:14:49,-23.001498,-43.328217,0.0,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],294,True,133587.7,,2025-02-17 07:14:49-03:00
901021,,50,2025-02-17,06:24:00,-22.964819,-43.391217,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],55,False,150939.4,,2025-02-17 06:24:00-03:00
901022,,53,2025-02-17,07:14:45,-22.884634,-43.399425,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],4,True,188085.5,,2025-02-17 07:14:45-03:00
901023,,51,2025-02-17,07:14:50,-23.008435,-43.439825,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],65,True,219536.4,,2025-02-17 07:14:50-03:00
901024,,22,2025-02-17,07:14:53,-22.878346,-43.336311,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],1,True,131201.299,,2025-02-17 07:14:53-03:00
901025,,35,2025-02-17,07:14:34,-22.892731,-43.348475,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],24,True,171275.9,,2025-02-17 07:14:34-03:00
901026,,35,2025-02-17,07:12:51,-22.965006,-43.39141,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,False,214315.2,,2025-02-17 07:12:51-03:00
901027,,22,2025-02-17,07:10:26,-23.000193,-43.366868,22.1,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],206,True,187746.9,,2025-02-17 07:10:26-03:00
901028,,50,2025-02-17,07:14:47,-23.006341,-43.313365,0.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],277,True,147954.7,,2025-02-17 07:14:47-03:00
903001,,42,2025-02-17,07:14:38,-22.877829,-43.336487,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],208,True,164569.7,,2025-02-17 07:14:38-03:00
901029,,52,2025-02-17,07:14:49,-22.948604,-43.39071,36.2,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],134,True,178769.8,,2025-02-17 07:14:49-03:00
901030,,51,2025-02-15,04:00:14,-22.964681,-43.391593,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,False,112787.0,,2025-02-15 04:00:14-03:00
901031,,35,2025-02-17,07:14:49,-22.924711,-43.373823,0.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],171,True,168708.7,,2025-02-17 07:14:49-03:00
901032,,53,2025-02-17,07:14:37,-22.973264,-43.376219,45.6,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],274,True,174951.1,,2025-02-17 07:14:37-03:00
901033,,51,2025-02-17,07:14:47,-22.952386,-43.374743,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],213,True,168856.5,,2025-02-17 07:14:47-03:00
901034,,52,2025-02-17,07:14:49,-22.888558,-43.40095,38.3,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],175,True,187512.8,,2025-02-17 07:14:49-03:00
901035,,53,2025-02-17,07:14:45,-22.982682,-43.365842,49.3,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],181,True,174255.1,,2025-02-17 07:14:45-03:00
901036,,35,2025-02-17,07:14:52,-22.959823,-43.388701,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],238,True,162795.5,,2025-02-17 07:14:52-03:00
901037,,35,2025-02-17,07:14:41,-22.983982,-43.365713,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],347,True,157202.3,,2025-02-17 07:14:41-03:00
901038,,35,2025-02-17,07:14:53,-22.894989,-43.349843,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],216,True,178323.3,,2025-02-17 07:14:53-03:00
901039,,52,2025-02-17,05:17:27,-22.964914,-43.391578,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,False,166983.7,,2025-02-17 05:17:27-03:00
901040,,35,2025-02-17,07:14:45,-22.877424,-43.340354,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],227,True,177514.4,,2025-02-17 07:14:45-03:00
901041,,35,2025-02-17,07:14:51,-22.95889,-43.38406,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],65,True,161109.5,,2025-02-17 07:14:51-03:00
901042,,35,2025-02-17,07:12:50,-23.00069,-43.365317,11.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],87,True,163532.1,,2025-02-17 07:12:50-03:00
901043,,51,2025-02-17,07:14:35,-22.941288,-43.394628,15.5,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],178,True,142921.5,,2025-02-17 07:14:35-03:00
901054,,22,2025-02-17,07:14:29,-23.000539,-43.334241,0.0,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],272,True,3053.3,,2025-02-17 07:14:29-03:00
903009,,42,2025-02-17,07:14:44,-22.839233,-43.283134,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],107,True,201913.4,,2025-02-17 07:14:44-03:00
903010,,38,2025-02-17,07:14:27,-22.861283,-43.330119,7.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],35,True,52232.8,,2025-02-17 07:14:27-03:00
903011,,42,2025-02-17,07:14:51,-22.839463,-43.239856,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],346,True,211887.0,,2025-02-17 07:14:51-03:00
903012,,42,2025-02-17,07:14:49,-22.876298,-43.32969,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,True,184479.8,,2025-02-17 07:14:49-03:00
903015,,14,2025-02-17,07:10:13,-22.990572,-43.601053,56.1,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],127,True,150934.9,,2025-02-17 07:10:13-03:00
903016,,38,2025-02-17,07:14:39,-22.8763,-43.329887,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,True,204308.8,,2025-02-17 07:14:39-03:00
903017,,42,2025-02-17,07:14:45,-22.850836,-43.263666,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],147,True,152814.4,,2025-02-17 07:14:45-03:00
903018,,38,2025-02-13,03:00:10,-22.876629,-43.329403,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,97439.5,,2025-02-13 03:00:10-03:00
903019,,42,2025-02-17,07:14:52,-22.877986,-43.33646,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],28,True,116872.9,,2025-02-17 07:14:52-03:00
903020,,42,2025-02-17,07:14:39,-22.877385,-43.336048,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],28,True,75162.5,,2025-02-17 07:14:39-03:00
903023,,42,2025-02-17,07:14:47,-22.857546,-43.257302,16.9,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],62,True,147845.0,,2025-02-17 07:14:47-03:00
903024,,67,2025-02-11,02:25:54,-22.92022,-43.608286,0.0,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],,False,123194.5,,2025-02-11 02:25:54-03:00
903025,,14,2025-02-17,07:14:20,-23.011859,-43.53159,56.0,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],122,True,78798.8,,2025-02-17 07:14:20-03:00
903013,,42,2025-02-17,07:14:45,-22.854737,-43.250692,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],72,True,199458.6,,2025-02-17 07:14:45-03:00
903014,,42,2025-02-17,07:14:17,-22.856456,-43.327944,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],70,True,221856.7,,2025-02-17 07:14:17-03:00
902097,,43,2025-02-17,07:14:53,-22.872116,-43.336231,0.1,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],201,True,92207.7,,2025-02-17 07:14:53-03:00
901045,,22,2025-02-17,07:14:47,-23.000104,-43.345639,47.6,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],271,True,170185.8,,2025-02-17 07:14:47-03:00
901053,,52,2025-02-17,07:14:36,-22.921142,-43.397058,62.8,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],201,True,125850.1,,2025-02-17 07:14:36-03:00
901060,,51,2025-02-17,06:50:49,-22.965363,-43.391506,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,False,221803.1,,2025-02-17 06:50:49-03:00
903052,,17,2025-02-17,07:14:34,-22.916762,-43.632502,0.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],260,True,87599.1,,2025-02-17 07:14:34-03:00
903060,,17,2025-02-17,07:14:30,-22.91615,-43.611521,44.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],256,True,148167.0,,2025-02-17 07:14:30-03:00
903063,,14,2025-02-17,07:14:50,-23.008134,-43.442257,4.2,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],157,True,134805.8,,2025-02-17 07:14:50-03:00
901000,,18,2025-02-17,07:14:38,-23.002991,-43.424328,5.2,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],255,True,153582.3,,2025-02-17 07:14:38-03:00
902113,,41,2025-02-17,07:14:44,-22.87631,-43.32966,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,True,87053.1,,2025-02-17 07:14:44-03:00
