codigo,placa,linha,data,hora,latitude,longitude,velocidade,sentido,trajeto,direcao,ignicao,hodometro,id_migracao_trajeto,datahora
903029,,42,2025-02-17,05:06:24,-22.839771,-43.239457,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],141,True,145774.8,,2025-02-17 05:06:24-03:00
902116,,40,2025-02-17,05:01:47,-22.876503,-43.330219,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,False,102571.1,,2025-02-17 05:01:47-03:00
902115,,0,2024-08-31,04:33:01,-22.876017,-43.329414,0.0,,,,False,54751.3,,2024-08-31 04:33:01-03:00
903028,,38,2025-02-17,05:06:24,-22.876507,-43.3295,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,True,211833.2,,2025-02-17 05:06:24-03:00
901061,,51,2025-02-17,05:06:40,-22.937904,-43.395038,46.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],349,True,234557.7,,2025-02-17 05:06:40-03:00
903030,,42,2025-02-17,05:06:22,-22.839878,-43.239386,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],144,True,0.0,,2025-02-17 05:06:22-03:00
903057,,17,2023-06-26,04:59:59,-22.920533,-43.60797,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],,True,12199.8,,2023-06-26 04:59:59-03:00
901051,,35,2025-02-17,03:24:45,-22.964422,-43.391553,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,False,151072.3,,2025-02-17 03:24:45-03:00
901064,,52,2025-02-17,05:05:47,-22.936335,-43.395379,59.2,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],350,True,222548.6,,2025-02-17 05:05:47-03:00
902107,,41,2025-02-17,05:00:50,-22.876393,-43.329902,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,False,104079.4,,2025-02-17 05:00:50-03:00
901049,,50,2025-02-17,05:06:31,-22.972305,-43.401056,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],180,True,97615.1,,2025-02-17 05:06:31-03:00
901073,,22,2025-02-17,04:52:02,-22.964518,-43.392203,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,False,25480.0,,2025-02-17 04:52:02-03:00
901048,,51,2025-02-17,05:06:39,-22.854128,-43.383557,11.1,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],18,True,170068.7,,2025-02-17 05:06:39-03:00
901065,,35,2025-02-17,05:06:34,-22.964989,-43.391829,10.8,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],177,True,199231.0,,2025-02-17 05:06:34-03:00
903031,,38,2025-02-17,05:06:34,-22.840247,-43.239487,16.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],233,True,156231.2,,2025-02-17 05:06:34-03:00
902092,,40,2025-02-17,05:01:14,-22.87634,-43.329979,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,False,96008.0,,2025-02-17 05:01:14-03:00
903032,,42,2025-02-17,05:06:36,-22.856265,-43.326777,41.3,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],84,True,136989.0,,2025-02-17 05:06:36-03:00
901075,,51,2025-02-17,04:47:01,-22.964561,-43.39196,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],337,False,226658.8,,2025-02-17 04:47:01-03:00
903055,,17,2025-02-17,05:06:38,-22.901926,-43.555228,0.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],70,True,62891.1,,2025-02-17 05:06:38-03:00
902112,,40,2025-02-17,05:06:35,-22.87668,-43.329496,6.9,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],99,True,96159.3,,2025-02-17 05:06:35-03:00
903037,,17,2025-02-17,05:06:39,-22.936338,-43.66733,9.3,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],38,True,79699.5,,2025-02-17 05:06:39-03:00
903002,,42,2025-02-17,05:06:27,-22.855073,-43.252512,0.0,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],104,True,25498.9,,2025-02-17 05:06:27-03:00
901080,,53,2025-02-17,05:06:32,-22.898628,-43.397817,55.1,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],167,True,201767.0,,2025-02-17 05:06:32-03:00
902110,,35,2025-02-17,04:29:19,-22.876389,-43.330404,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,False,95072.9,,2025-02-17 04:29:19-03:00
902114,,35,2025-02-17,05:01:02,-22.876365,-43.330308,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,False,83413.6,,2025-02-17 05:01:02-03:00
902078,,40,2025-02-17,05:01:47,-22.87647,-43.330223,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,False,97968.9,,2025-02-17 05:01:47-03:00
902111,,43,2025-02-17,05:06:21,-22.877225,-43.335781,14.7,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],200,True,98610.2,,2025-02-17 05:06:21-03:00
902025,,0,2025-02-17,05:05:37,-22.878954,-43.34028,34.5,,,274,True,89992.6,,2025-02-17 05:05:37-03:00
903054,,17,2025-02-17,04:15:55,-22.919425,-43.607838,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,False,135837.8,,2025-02-17 04:15:55-03:00
903021,,38,2024-12-04,12:04:51,-22.876103,-43.329665,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,156790.4,,2024-12-04 12:04:51-03:00
903056,,17,2025-02-17,05:06:23,-22.919416,-43.607591,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,True,140168.6,,2025-02-17 05:06:23-03:00
903000,,42,2025-02-17,05:06:24,-22.841175,-43.298444,42.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],236,True,160655.6,,2025-02-17 05:06:24-03:00
903058,,17,2025-02-17,05:06:26,-22.901751,-43.557014,40.0,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],258,True,70816.2,,2025-02-17 05:06:26-03:00
901072,,22,2025-02-17,05:06:34,-22.964551,-43.391683,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,True,176982.9,,2025-02-17 05:06:34-03:00
902045,,22,2025-02-17,05:06:32,-22.876588,-43.32965,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,True,113383.3,,2025-02-17 05:06:32-03:00
903008,,42,2025-02-17,05:06:22,-22.845723,-43.267644,43.7,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],140,True,156033.2,,2025-02-17 05:06:22-03:00
903007,,42,2025-02-15,09:52:46,-22.876227,-43.329523,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],63,False,187800.7,,2025-02-15 09:52:46-03:00
903004,,38,2025-02-16,02:01:27,-22.803963,-43.341144,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,144552.8,,2025-02-16 02:01:27-03:00
903006,,38,2025-02-17,05:01:29,-22.876934,-43.330337,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],179,False,163332.6,,2025-02-17 05:01:29-03:00
901046,,35,2025-02-17,05:06:34,-22.933794,-43.372428,38.3,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],337,True,2849.0,,2025-02-17 05:06:34-03:00
903005,,42,2025-02-17,05:05:55,-22.857122,-43.32926,28.3,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],183,True,149391.4,,2025-02-17 05:05:55-03:00
903022,,42,2025-02-17,05:06:26,-22.839987,-43.281916,35.5,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],305,True,211028.0,,2025-02-17 05:06:26-03:00
903035,,17,2025-02-17,05:06:21,-22.919445,-43.607141,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],182,True,11535.3,,2025-02-17 05:06:21-03:00
901059,,50,2025-02-17,05:06:33,-22.858077,-43.392342,43.5,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],238,True,221936.8,,2025-02-17 05:06:33-03:00
903003,,42,2025-02-17,05:06:39,-22.841455,-43.276985,0.2,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],247,True,143977.4,,2025-02-17 05:06:39-03:00
901019,,22,2025-02-17,03:15:41,-23.000927,-43.365261,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],136,False,163987.2,,2025-02-17 03:15:41-03:00
901020,,52,2025-02-16,21:16:11,-23.000939,-43.365148,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],137,False,133566.7,,2025-02-16 21:16:11-03:00
901021,,50,2025-02-17,04:14:51,-22.964984,-43.391985,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,False,150939.0,,2025-02-17 04:14:51-03:00
901022,,53,2025-02-17,03:32:01,-22.964589,-43.391813,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,False,188032.4,,2025-02-17 03:32:01-03:00
901023,,51,2025-02-17,05:06:18,-22.913648,-43.400022,56.0,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],142,True,219476.6,,2025-02-17 05:06:18-03:00
901024,,22,2025-02-17,04:06:24,-22.9646,-43.392144,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,False,131188.0,,2025-02-17 04:06:24-03:00
901025,,35,2025-02-17,05:06:15,-22.881911,-43.341779,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],3,True,171235.2,,2025-02-17 05:06:15-03:00
901026,,35,2025-02-17,05:06:34,-22.964861,-43.392004,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,True,214315.0,,2025-02-17 05:06:34-03:00
901027,,22,2025-02-17,05:05:27,-23.000951,-43.365082,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],269,True,187709.5,,2025-02-17 05:05:27-03:00
901028,,35,2025-02-17,05:06:32,-22.98921,-43.365839,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],177,True,147917.3,,2025-02-17 05:06:32-03:00
903001,,42,2025-02-17,05:06:38,-22.852352,-43.315914,16.5,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],85,True,164532.0,,2025-02-17 05:06:38-03:00
901029,,52,2025-02-17,05:06:28,-22.85376,-43.38438,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],293,True,178704.8,,2025-02-17 05:06:28-03:00
901030,,51,2025-02-15,04:00:14,-22.964681,-43.391593,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,False,112787.0,,2025-02-15 04:00:14-03:00
901031,,35,2025-02-17,05:06:28,-22.950488,-43.373333,48.8,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],207,True,168671.3,,2025-02-17 05:06:28-03:00
901032,,35,2025-02-17,05:06:36,-22.946734,-43.393282,58.2,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],317,True,174879.8,,2025-02-17 05:06:36-03:00
901033,,51,2025-02-17,03:24:16,-22.964476,-43.391702,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,False,168832.7,,2025-02-17 03:24:16-03:00
901034,,51,2025-02-17,05:06:31,-22.965667,-43.391239,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,True,187437.0,,2025-02-17 05:06:31-03:00
901035,,51,2025-02-17,05:06:32,-22.972967,-43.386128,20.5,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],234,True,174186.8,,2025-02-17 05:06:32-03:00
901036,,35,2025-02-17,05:06:32,-22.973388,-43.375226,38.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],90,True,162758.0,,2025-02-17 05:06:32-03:00
901037,,35,2025-02-17,05:06:21,-23.001447,-43.366005,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],88,True,157160.2,,2025-02-17 05:06:21-03:00
901038,,35,2025-02-17,05:06:33,-22.92689,-43.373602,38.4,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],175,True,178286.3,,2025-02-17 05:06:33-03:00
901039,,52,2025-02-17,05:06:28,-22.964913,-43.391701,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,True,166983.7,,2025-02-17 05:06:28-03:00
901040,,35,2025-02-17,05:06:27,-22.878369,-43.336287,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],358,True,177472.3,,2025-02-17 05:06:27-03:00
901041,,35,2025-02-17,05:04:16,-22.965424,-43.391436,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],17,False,161067.2,,2025-02-17 05:04:16-03:00
901042,,53,2025-02-17,05:06:37,-22.964534,-43.391867,4.4,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],145,True,163498.2,,2025-02-17 05:06:37-03:00
901043,,51,2025-02-17,05:01:57,-22.910923,-43.400742,53.7,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],14,True,142852.4,,2025-02-17 05:01:57-03:00
901054,,22,2025-02-17,04:49:32,-23.000885,-43.365142,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],145,False,3031.3,,2025-02-17 04:49:32-03:00
903009,,42,2025-02-17,05:06:36,-22.823453,-43.231239,52.6,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,True,201880.2,,2025-02-17 05:06:36-03:00
903010,,38,2025-02-17,05:06:27,-22.852995,-43.320098,41.6,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],52,True,52202.7,,2025-02-17 05:06:27-03:00
903011,,42,2025-02-17,05:06:30,-22.854744,-43.251295,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],253,True,211846.7,,2025-02-17 05:06:30-03:00
903012,,42,2025-02-17,01:52:52,-22.876264,-43.329657,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,False,184479.8,,2025-02-17 01:52:52-03:00
903015,,14,2025-02-17,05:06:34,-23.006846,-43.551962,58.5,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],104,True,150873.3,,2025-02-17 05:06:34-03:00
903016,,38,2025-02-17,05:06:25,-22.960929,-43.390006,0.1,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],21,True,204293.3,,2025-02-17 05:06:25-03:00
903017,,42,2025-02-17,05:06:25,-22.820836,-43.233917,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],125,True,152784.5,,2025-02-17 05:06:25-03:00
903018,,38,2025-02-13,03:00:10,-22.876629,-43.329403,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,False,97439.5,,2025-02-13 03:00:10-03:00
903019,,42,2025-02-17,05:06:31,-22.84662,-43.303738,52.3,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],58,True,116835.7,,2025-02-17 05:06:31-03:00
903020,,38,2025-02-17,05:06:38,-22.876839,-43.32953,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],282,True,75129.9,,2025-02-17 05:06:38-03:00
903023,,38,2025-02-17,05:06:30,-22.851235,-43.263349,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],326,True,147817.1,,2025-02-17 05:06:30-03:00
903024,,67,2025-02-11,02:25:54,-22.92022,-43.608286,0.0,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],,False,123194.5,,2025-02-11 02:25:54-03:00
903025,,14,2025-02-17,05:05:00,-23.011807,-43.531584,57.1,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],109,True,78732.2,,2025-02-17 05:05:00-03:00
903013,,38,2025-02-17,04:46:02,-22.876897,-43.330381,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],172,False,199443.4,,2025-02-17 04:46:02-03:00
903014,,38,2025-02-17,05:06:39,-22.876983,-43.329697,0.0,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],,True,221851.4,,2025-02-17 05:06:39-03:00
902097,,0,2025-02-17,05:06:33,-22.914599,-43.360866,3.3,,,207,True,92164.4,,2025-02-17 05:06:33-03:00
901045,,22,2025-02-17,04:44:07,-23.000925,-43.366545,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,False,170162.5,,2025-02-17 04:44:07-03:00
901053,,35,2025-02-17,05:06:35,-22.967563,-43.397616,44.5,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],42,True,125773.1,,2025-02-17 05:06:35-03:00
901060,,51,2025-02-17,05:06:38,-22.965612,-43.391735,12.2,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],335,True,221802.9,,2025-02-17 05:06:38-03:00
903052,,17,2025-02-17,05:06:35,-22.916375,-43.607581,14.3,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],265,True,87562.6,,2025-02-17 05:06:35-03:00
903060,,17,2025-02-17,05:06:30,-22.91636,-43.630751,30.2,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],238,True,148135.3,,2025-02-17 05:06:30-03:00
903063,,17,2025-02-17,04:52:43,-22.919485,-43.607668,0.0,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,False,134768.6,,2025-02-17 04:52:43-03:00
901000,,22,2025-02-17,05:06:38,-23.000652,-43.365426,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],90,True,153537.8,,2025-02-17 05:06:38-03:00
902113,,41,2025-02-17,05:01:50,-22.876176,-43.329689,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,False,87053.1,,2025-02-17 05:01:50-03:00
902118,,41,2025-02-17,05:06:35,-22.876326,-43.330007,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,True,80669.5,,2025-02-17 05:06:35-03:00
902117,,41,2025-02-17,05:01:46,-22.876431,-43.330134,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,False,96303.5,,2025-02-17 05:01:46-03:00
